Date Rptd,DR NO,DATE OCC,TIME OCC,AREA,AREA NAME,RD,Crm Cd,Crm Cd Desc,Status,Status Desc,LOCATION,Cross Street,Location 1
10/08/2014,142017571,10/02/2014,1400,20,Olympic,2024,480,BIKE - STOLEN,IC,Invest Cont,              WILSHIRE                     BL,   SERRANO                      AV,"(34.0617, -118.3085)"
10/08/2014,142017591,10/08/2014,2035,20,Olympic,2024,480,BIKE - STOLEN,IC,Invest Cont, 3600         WILSHIRE                     BL,,"(34.0617, -118.3031)"
10/08/2014,142116572,10/07/2014,1800,21,Topanga,2157,480,BIKE - STOLEN,IC,Invest Cont,20700         VANOWEN                      ST,,"(34.1938, -118.5839)"
10/07/2014,140218755,10/06/2014,1820,02,Rampart,0231,480,BIKE - STOLEN,IC,Invest Cont,  100      S  RENO                         ST,,"(34.0714, -118.2813)"
10/07/2014,140218761,10/05/2014,1315,02,Rampart,0236,480,BIKE - STOLEN,IC,Invest Cont,              UNION                        AV,   BEVERLY                      BL,"(34.0613, -118.2677)"
10/07/2014,140218805,10/07/2014,1445,02,Rampart,0218,480,BIKE - STOLEN,IC,Invest Cont,              SUNSET                       BL,   ECHO PARK                    BL,"(34.0781, -118.2604)"
10/07/2014,140321265,10/06/2014,1600,03,Southwest,0397,480,BIKE - STOLEN,IC,Invest Cont, 1300      W  VERNON                       AV,,"(34.0037, -118.298)"
10/07/2014,141117872,09/21/2014,1200,11,Northeast,1117,480,BIKE - STOLEN,IC,Invest Cont, 1600      E  CAMPUS                       RD,,"(34.1261, -118.2142)"
10/06/2014,140515704,10/05/2014,0100,05,Harbor,0566,480,BIKE - STOLEN,IC,Invest Cont,  900      S  MESA                         ST,,"(33.736, -118.2857)"
10/06/2014,141117807,10/05/2014,1100,11,Northeast,1113,480,BIKE - STOLEN,IC,Invest Cont, 2400         NORWALK                      AV,,"(34.1334, -118.2209)"
10/06/2014,142017464,09/20/2014,0320,20,Olympic,2079,480,BIKE - STOLEN,IC,Invest Cont, 1500      S  VERMONT                      AV,,"(34.0453, -118.2916)"
10/06/2014,142017470,10/06/2014,1200,20,Olympic,2033,480,BIKE - STOLEN,IC,Invest Cont,              WILSHIRE                     BL,   SERRANO,"(34.0617, -118.3085)"
10/05/2014,140122811,10/05/2014,1900,01,Central,0153,480,BIKE - STOLEN,IC,Invest Cont,              6TH                          ST,   SPRING,"(34.0472, -118.2529)"
10/05/2014,140321009,10/04/2014,1500,03,Southwest,0397,480,BIKE - STOLEN,IC,Invest Cont,              VERNON,   VERMONT,"(34.0037, -118.2937)"
10/05/2014,140714652,10/05/2014,0900,07,Wilshire,0701,480,BIKE - STOLEN,IC,Invest Cont,              EDINBURGH                    AV,   MELROSE                      AV,"(34.0864, -118.3638)"
10/05/2014,141117770,10/05/2014,0135,11,Northeast,1133,480,BIKE - STOLEN,IC,Invest Cont, 3300         LARGA                        AV,,"(34.1144, -118.2561)"
10/05/2014,141117778,09/29/2014,2200,11,Northeast,1125,480,BIKE - STOLEN,IC,Invest Cont,              RANGEVIEW,   AVENUE 49,
10/05/2014,141715995,10/05/2014,1930,17,Devonshire,1745,480,BIKE - STOLEN,IC,Invest Cont,10300         LINDLEY                      AV,,"(34.2573, -118.5273)"
10/05/2014,141920089,10/04/2014,1900,19,Mission,1958,480,BIKE - STOLEN,IC,Invest Cont,14200         VAN NUYS                     BL,,"(34.251, -118.4428)"
10/05/2014,142017430,10/05/2014,1030,20,Olympic,2033,480,BIKE - STOLEN,IC,Invest Cont,  700      S  OXFORD                       AV,,"(34.0597, -118.3078)"
10/04/2014,142017338,10/01/2014,1200,20,Olympic,2023,480,BIKE - STOLEN,IC,Invest Cont,  400      S  HOBART                       BL,,"(34.0672, -118.3054)"
10/04/2014,142017360,10/04/2014,1900,20,Olympic,2038,480,BIKE - STOLEN,IC,Invest Cont, 3100         WILSHIRE                     BL,,"(34.0618, -118.2891)"
10/03/2014,140320919,10/02/2014,1500,03,Southwest,0328,480,BIKE - STOLEN,IC,Invest Cont,  600      W  28TH                         ST,,"(34.0261, -118.2773)"
10/03/2014,140620180,10/02/2014,1800,06,Hollywood,0645,480,BIKE - STOLEN,IC,Invest Cont,              JOHNNY GRANT                 WY,   HIGHLAND,
10/02/2014,140218546,10/01/2014,2200,02,Rampart,0204,480,BIKE - STOLEN,IC,Invest Cont, 3400         PLATA                        ST,,"(34.0777, -118.2821)"
10/02/2014,140620045,10/02/2014,2050,06,Hollywood,0636,480,BIKE - STOLEN,IC,Invest Cont, 1800         WHITLEY                      AV,,"(34.1034, -118.3333)"
10/01/2014,141117565,09/24/2014,1000,11,Northeast,1172,480,BIKE - STOLEN,IC,Invest Cont, 2300         COVE                         AV,,"(34.0946, -118.2596)"
10/01/2014,141117598,10/01/2014,2130,11,Northeast,1162,480,BIKE - STOLEN,IC,Invest Cont, 1500      N  VERMONT                      AV,,"(34.0982, -118.2918)"
10/01/2014,141117599,10/01/2014,2350,11,Northeast,1162,480,BIKE - STOLEN,IC,Invest Cont,              VERMONT,   SANTA MONICA,"(34.0369, -118.2915)"
10/01/2014,141117600,10/01/2014,2030,11,Northeast,1163,480,BIKE - STOLEN,AO,Adult Other, 4700         SANTA MONICA                 BL,,"(34.0909, -118.2917)"
10/01/2014,141518198,09/21/2014,1400,15,N Hollywood,1548,480,BIKE - STOLEN,IC,Invest Cont, 5200         BLAKESLEE                    AV,,"(34.1649, -118.3724)"
10/01/2014,142017162,10/01/2014,0100,20,Olympic,2079,480,BIKE - STOLEN,IC,Invest Cont, 1500      S  HOOVER                       ST,,"(34.0452, -118.2842)"
09/30/2014,140414892,09/29/2014,1100,04,Hollenbeck,0497,480,BIKE - STOLEN,IC,Invest Cont, 2900      E  11TH                         ST,,"(34.0217, -118.2161)"
09/30/2014,141117495,09/27/2014,1430,11,Northeast,1132,480,BIKE - STOLEN,IC,Invest Cont, 3900         LOS FELIZ                    BL,,"(34.1139, -118.277)"
09/30/2014,141117519,09/28/2014,1700,11,Northeast,1143,480,BIKE - STOLEN,IC,Invest Cont, 3600         MONON                        ST,,"(34.108, -118.2719)"
09/29/2014,140218392,09/28/2014,2000,02,Rampart,0261,480,BIKE - STOLEN,IC,Invest Cont,  700      S  CORONADO                     ST,,"(34.0589, -118.2821)"
09/29/2014,140714486,07/25/2014,1700,07,Wilshire,0724,480,BIKE - STOLEN,IC,Invest Cont,              3RD                          ST,   GARDNER                      AV,"(34.0715, -118.3604)"
04/22/2014,140310499,10/01/2013,2200,03,Southwest,0392,480,BIKE - STOLEN,IC,Invest Cont, 4700         CRENSHAW                     BL,,"(34.001, -118.3308)"
09/28/2014,141117380,09/27/2014,2230,11,Northeast,1132,480,BIKE - STOLEN,IC,Invest Cont, 3700         LOS FELIZ                    BL,,"(34.1157, -118.2733)"
09/27/2014,140619766,09/19/2014,2200,06,Hollywood,0649,480,BIKE - STOLEN,IC,Invest Cont,              WESTERN,   SUNSET,"(34.0981, -118.3092)"
09/27/2014,141117340,09/26/2014,1800,11,Northeast,1149,480,BIKE - STOLEN,IC,Invest Cont,  100      S  AVENUE 53,,"(34.1068, -118.1984)"
09/27/2014,141117359,09/27/2014,1845,11,Northeast,1136,480,BIKE - STOLEN,IC,Invest Cont, 1000         FARNAM                       ST,,"(34.1172, -118.2092)"
09/27/2014,141517914,09/25/2014,0900,15,N Hollywood,1567,480,BIKE - STOLEN,IC,Invest Cont, 4400         CARTWRIGHT                   AV,,"(34.1504, -118.3631)"
09/27/2014,141715656,09/27/2014,1415,17,Devonshire,1757,480,BIKE - STOLEN,IC,Invest Cont,16800         DEVONSHIRE                   ST,,"(34.2575, -118.498)"
09/27/2014,141715666,09/27/2014,1320,17,Devonshire,1752,480,BIKE - STOLEN,IC,Invest Cont,20900         DEVONSHIRE                   ST,,"(34.2572, -118.5885)"
09/27/2014,142016956,09/27/2014,1340,20,Olympic,2033,480,BIKE - STOLEN,IC,Invest Cont,  700      S  SERRANO                      AV,,"(34.0597, -118.3066)"
09/26/2014,140122186,09/07/2014,1200,01,Central,0133,480,BIKE - STOLEN,IC,Invest Cont,  200      S  BROADWAY,,"(34.0524, -118.2467)"
09/26/2014,140122233,09/26/2014,1215,01,Central,0127,480,BIKE - STOLEN,IC,Invest Cont,              ALAMEDA                      ST,   TEMPLE                       ST,"(34.052, -118.238)"
09/26/2014,141015474,09/22/2014,2255,10,West Valley,1079,480,BIKE - STOLEN,IC,Invest Cont,15400         VENTURA                      BL,,"(34.1543, -118.4691)"
09/26/2014,141015490,09/26/2014,2210,10,West Valley,1025,480,BIKE - STOLEN,IC,Invest Cont, 6800         RESEDA                       BL,,"(34.1939, -118.536)"
09/26/2014,141117305,09/26/2014,1100,11,Northeast,1144,480,BIKE - STOLEN,IC,Invest Cont, 1900         LUCILE                       AV,,"(34.0961, -118.2738)"
09/26/2014,141117306,09/23/2014,1700,11,Northeast,1136,480,BIKE - STOLEN,IC,Invest Cont, 4400         EAGLE ROCK                   BL,,"(34.1241, -118.2208)"
09/26/2014,141517916,09/26/2014,1830,15,N Hollywood,1539,480,BIKE - STOLEN,IC,Invest Cont, 5600         CAHUENGA                     BL,,"(34.1722, -118.3615)"
09/26/2014,141614060,09/25/2014,2000,16,Foothill,1672,480,BIKE - STOLEN,IC,Invest Cont, 8900         CAYUGA                       AV,,"(34.2308, -118.3925)"
09/26/2014,141715605,09/26/2014,0900,17,Devonshire,1745,480,BIKE - STOLEN,IC,Invest Cont,10300         LINDLEY                      AV,,"(34.2573, -118.5273)"
09/25/2014,140122134,09/24/2014,2330,01,Central,0152,480,BIKE - STOLEN,IC,Invest Cont,  500      S  FLOWER                       ST,,"(34.0516, -118.2561)"
09/25/2014,140218204,09/22/2014,1340,02,Rampart,0221,480,BIKE - STOLEN,IC,Invest Cont, 4100         OAKWOOD                      AV,,"(34.0777, -118.2958)"
09/25/2014,140714296,09/25/2014,1715,07,Wilshire,0726,480,BIKE - STOLEN,IC,Invest Cont,              1ST                          ST,   LA BREA                      AV,"(34.0736, -118.348)"
04/18/2014,140209573,09/16/2013,0930,02,Rampart,0212,480,BIKE - STOLEN,IC,Invest Cont,  500      N  HOOVER                       ST,,"(34.0796, -118.2844)"
09/25/2014,141715536,09/24/2014,1830,17,Devonshire,1785,480,BIKE - STOLEN,IC,Invest Cont, 8700         ETIWANDA                     AV,,"(34.2287, -118.5324)"
09/25/2014,142016836,09/24/2014,2120,20,Olympic,2069,480,BIKE - STOLEN,IC,Invest Cont, 1000      S  HOOVER                       ST,,"(34.0524, -118.2842)"
09/24/2014,141715506,09/23/2014,1705,17,Devonshire,1782,480,BIKE - STOLEN,IC,Invest Cont,              NORDHOFF                     ST,   CORBIN                       AV,"(34.2319, -118.5689)"
09/23/2014,141715481,09/14/2014,0005,17,Devonshire,1752,480,BIKE - STOLEN,IC,Invest Cont, 9900         LURLINE                      AV,,"(34.25, -118.5842)"
09/22/2014,140320203,09/22/2014,2000,03,Southwest,0318,480,BIKE - STOLEN,IC,Invest Cont, 1200      W  22ND                         ST,,"(34.036, -118.284)"
09/22/2014,140320204,09/21/2014,1759,03,Southwest,0328,480,BIKE - STOLEN,IC,Invest Cont,  600      W  30TH                         ST,,"(34.0251, -118.278)"
09/22/2014,140619588,09/20/2014,1240,06,Hollywood,0644,480,BIKE - STOLEN,IC,Invest Cont, 1300      N  SIERRA BONITA                AV,,"(34.0944, -118.3539)"
09/22/2014,141117045,09/21/2014,2300,11,Northeast,1143,480,BIKE - STOLEN,IC,Invest Cont, 3300         ROWENA                       AV,,"(34.111, -118.2769)"
09/21/2014,140619447,09/21/2014,1925,06,Hollywood,0636,480,BIKE - STOLEN,IC,Invest Cont, 1700      N  CAHUENGA                     BL,,"(34.1016, -118.3295)"
09/21/2014,141116968,09/20/2014,2000,11,Northeast,1139,480,BIKE - STOLEN,IC,Invest Cont,  300      S  AVENUE 57,,"(34.1054, -118.1923)"
09/21/2014,141116970,09/20/2014,0400,11,Northeast,1141,480,BIKE - STOLEN,IC,Invest Cont, 1800      N  BERENDO                      ST,,"(34.1036, -118.2945)"
09/21/2014,141116971,09/21/2014,2245,11,Northeast,1151,480,BIKE - STOLEN,IC,Invest Cont,              VERMONT,   SUNSET,"(34.0982, -118.2918)"
09/21/2014,141517550,09/21/2014,1400,15,N Hollywood,1585,480,BIKE - STOLEN,IC,Invest Cont, 4000         TUJUNGA                      AV,,"(34.1399, -118.3789)"
09/20/2014,140101242,09/20/2014,1325,01,Central,0138,480,BIKE - STOLEN,IC,Invest Cont,              3RD                          ST,   CENTRAL,"(34.0483, -118.2443)"
09/20/2014,140714064,09/18/2014,1800,07,Wilshire,0753,480,BIKE - STOLEN,IC,Invest Cont, 1100      S  SPAULDING                    AV,,"(34.0561, -118.36)"
09/20/2014,142016603,09/20/2014,0320,20,Olympic,2079,480,BIKE - STOLEN,IC,Invest Cont, 1500      S  VERMONT                      AV,,"(34.0453, -118.2916)"
09/19/2014,140217822,08/15/2014,1000,02,Rampart,0241,480,BIKE - STOLEN,IC,Invest Cont,  300      S  OCCIDENTAL                   BL,,"(34.0677, -118.2821)"
09/19/2014,140515006,09/18/2014,0750,05,Harbor,0565,480,BIKE - STOLEN,IC,Invest Cont,  600      W  9TH                          ST,,"(33.7361, -118.2901)"
09/19/2014,140619307,09/18/2014,2330,06,Hollywood,0636,480,BIKE - STOLEN,IC,Invest Cont,              HOLLYWOOD,   HIGHLAND,"(34.1016, -118.3387)"
09/19/2014,142016540,09/19/2014,0400,20,Olympic,2027,480,BIKE - STOLEN,IC,Invest Cont,              WILSHIRE,   VERMONT,"(34.0618, -118.2916)"
09/19/2014,142016583,09/19/2014,1930,20,Olympic,2062,480,BIKE - STOLEN,IC,Invest Cont,              PICO                         BL,   WESTERN                      AV,"(34.0472, -118.3167)"
09/18/2014,140121628,09/14/2014,1320,01,Central,0122,480,BIKE - STOLEN,IC,Invest Cont,  200      N  GRAND                        AV,,"(34.057, -118.2476)"
09/18/2014,140217730,09/17/2014,1045,02,Rampart,0231,480,BIKE - STOLEN,IC,Invest Cont, 2900         BEVERLY                      BL,,"(34.0711, -118.2805)"
09/18/2014,141116831,09/16/2014,1200,11,Northeast,1117,480,BIKE - STOLEN,IC,Invest Cont, 1600      E  CAMPUS                       RD,,"(34.1261, -118.2142)"
09/18/2014,141613763,09/18/2014,2120,16,Foothill,1653,480,BIKE - STOLEN,AA,Adult Arrest,              LANKERSHIM                   BL,   SAN FERNANDO                 RD,"(34.197, -118.3878)"
09/18/2014,141817359,09/18/2014,1420,18,Southeast,1844,480,BIKE - STOLEN,IC,Invest Cont,  400      E  111TH                        PL,,"(33.9339, -118.2673)"
09/17/2014,140319821,09/16/2014,1800,03,Southwest,0338,480,BIKE - STOLEN,IC,Invest Cont, 1200      W  30TH                         ST,,"(34.0274, -118.2891)"
09/17/2014,141517316,09/16/2014,1500,15,N Hollywood,1544,480,BIKE - STOLEN,IC,Invest Cont, 5000         WHITSETT                     AV,,"(34.1613, -118.4052)"
09/17/2014,141613725,09/16/2014,2200,16,Foothill,1656,480,BIKE - STOLEN,IC,Invest Cont,10400         QUILL                        AV,,"(34.2579, -118.3168)"
09/17/2014,142016444,09/16/2014,2100,20,Olympic,2016,480,BIKE - STOLEN,IC,Invest Cont,  100      S  NORMANDIE                    AV,,"(34.0728, -118.3004)"
09/17/2014,142016465,09/17/2014,1930,20,Olympic,2038,480,BIKE - STOLEN,IC,Invest Cont,  700      S  VERMONT                      AV,,"(34.0598, -118.2916)"
09/16/2014,140217616,09/08/2014,1500,02,Rampart,0245,480,BIKE - STOLEN,IC,Invest Cont, 2400      W  6TH                          ST,,"(34.0612, -118.2785)"
09/16/2014,140319764,09/16/2014,1015,03,Southwest,0399,480,BIKE - STOLEN,IC,Invest Cont, 4000      S  FIGUEROA                     ST,,"(34.0112, -118.2827)"
09/16/2014,140319803,09/16/2014,1609,03,Southwest,0358,480,BIKE - STOLEN,IC,Invest Cont, 3700         TROUSDALE,,"(34.0192, -118.286)"
09/16/2014,140319820,09/15/2014,2000,03,Southwest,0328,480,BIKE - STOLEN,IC,Invest Cont,  700      W  27TH                         ST,,"(34.0278, -118.2783)"
09/16/2014,140619134,09/16/2014,1600,06,Hollywood,0666,480,BIKE - STOLEN,IC,Invest Cont, 1200         VINE                         ST,,"(34.0926, -118.3266)"
09/16/2014,140619153,09/01/2014,1800,06,Hollywood,0639,480,BIKE - STOLEN,IC,Invest Cont, 1800      N  SERRANO                      AV,,"(34.1035, -118.3072)"
09/16/2014,141116676,09/16/2014,0230,11,Northeast,1136,480,BIKE - STOLEN,IC,Invest Cont, 1300         EL PASO                      DR,,"(34.1187, -118.2196)"
09/16/2014,141318235,09/11/2014,1500,13,Newton,1341,480,BIKE - STOLEN,IC,Invest Cont, 3400      S  HOPE                         ST,,"(34.0209, -118.2775)"
09/16/2014,142016420,09/14/2014,1800,20,Olympic,2029,480,BIKE - STOLEN,IC,Invest Cont,  400      S  WESTMORELAND                 AV,,"(34.0668, -118.2884)"
09/15/2014,140121483,09/15/2014,0630,01,Central,0182,480,BIKE - STOLEN,IC,Invest Cont, 1100      S  HOPE                         ST,,"(34.0423, -118.2631)"
09/15/2014,141613636,09/14/2014,2230,16,Foothill,1602,480,BIKE - STOLEN,IC,Invest Cont,              GLENOAKS                     BL,   VAN NUYS,"(34.2794, -118.4177)"
04/07/2014,140110273,12/20/2013,1300,01,Central,0142,480,BIKE - STOLEN,IC,Invest Cont,  400      S  HILL                         ST,,"(34.0503, -118.2504)"
09/14/2014,140121441,09/13/2014,1530,01,Central,0111,480,BIKE - STOLEN,IC,Invest Cont,  800      N  BROADWAY,,"(34.0623, -118.2383)"
09/14/2014,141116586,09/13/2014,2230,11,Northeast,1115,480,BIKE - STOLEN,IC,Invest Cont, 5000         CASPAR                       AV,,"(34.1368, -118.2135)"
09/14/2014,141116603,09/13/2014,2359,11,Northeast,1115,480,BIKE - STOLEN,IC,Invest Cont,              EAGLE ROCK,   COLORADO,"(34.1391, -118.2141)"
09/13/2014,140121348,09/07/2014,1000,01,Central,0151,480,BIKE - STOLEN,IC,Invest Cont,              7TH                          ST,   FIGUEROA,"(34.05, -118.2618)"
09/11/2014,140121186,09/11/2014,0900,01,Central,0153,480,BIKE - STOLEN,IC,Invest Cont,              5TH,   HILL                         ST,"(34.0488, -118.2518)"
09/11/2014,140618843,09/11/2014,0610,06,Hollywood,0666,480,BIKE - STOLEN,IC,Invest Cont, 1100         SEWARD                       ST,,"(34.0907, -118.3332)"
09/11/2014,141714954,08/20/2014,2300,17,Devonshire,1792,480,BIKE - STOLEN,IC,Invest Cont,19300         PARTHENIA                    ST,,"(34.2282, -118.5536)"
09/10/2014,140217258,09/10/2014,0830,02,Rampart,0216,480,BIKE - STOLEN,IC,Invest Cont,              TEMPLE                       ST,   ALVARADO                     ST,"(34.072, -118.2732)"
09/10/2014,140413992,09/10/2014,1630,04,Hollenbeck,0463,480,BIKE - STOLEN,IC,Invest Cont,              1ST                          ST,   SOTO,"(34.0462, -118.2165)"
09/10/2014,141116375,08/16/2014,1200,11,Northeast,1132,480,BIKE - STOLEN,IC,Invest Cont, 3900         LOS FELIZ                    BL,,"(34.1139, -118.277)"
09/10/2014,142016085,09/08/2014,0100,20,Olympic,2014,480,BIKE - STOLEN,IC,Invest Cont,  200      S  HARVARD                      BL,,"(34.0712, -118.3041)"
09/09/2014,140121002,06/15/2014,1500,01,Central,0162,480,BIKE - STOLEN,IC,Invest Cont,  800      S  FLOWER                       ST,,"(34.0473, -118.2601)"
09/09/2014,140217220,09/08/2014,2000,02,Rampart,0212,480,BIKE - STOLEN,IC,Invest Cont,  500      N  HOOVER                       ST,,"(34.0796, -118.2844)"
09/09/2014,140713702,09/09/2014,1500,07,Wilshire,0701,480,BIKE - STOLEN,IC,Invest Cont,  800      N  EDINBURGH                    AV,,"(34.0855, -118.3638)"
09/08/2014,141516829,08/13/2013,1000,15,N Hollywood,1545,480,BIKE - STOLEN,IC,Invest Cont,11800         MAGNOLIA                     BL,,"(34.1649, -118.3899)"
09/07/2014,140120872,09/07/2014,1745,01,Central,0165,480,BIKE - STOLEN,IC,Invest Cont,  600         WALL                         ST,,"(34.0435, -118.2471)"
09/05/2014,142016074,08/29/2014,0800,20,Olympic,2005,480,BIKE - STOLEN,IC,Invest Cont,              MELROSE,   ARDMORE,"(34.0836, -118.3017)"
03/27/2014,141107958,03/22/2010,2300,11,Northeast,1183,480,BIKE - STOLEN,IC,Invest Cont, 1600         GRAFTON                      ST,,"(34.0806, -118.2549)"
03/16/2014,140108904,03/16/1964,1300,01,Central,0153,480,BIKE - STOLEN,IC,Invest Cont,  500      S  BROADWAY,,"(34.0481, -118.2507)"
03/10/2014,140108545,11/25/2013,1600,01,Central,0152,480,BIKE - STOLEN,IC,Invest Cont,  700      W  7TH                          ST,,"(34.048, -118.2577)"
